gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Osteoprogenitors	Chondrocytes	Muscle progenitors	Limb bud mesoderm	Myotome	Dermomyotome	Cardiomyocytes	Endothelial cells	Lateral plate mesoderm	Stromal cells	Hind limb lateral plate mesoderm	Intermediate mesoderm	Cartilage precursors	Myocytes	Limb bud mesenchyme	Apical ectodermal ridge	Branchial arch mesenchyme	Vascular smooth muscle	Mesoderm	Mesenchymal progenitors	Osteoblasts
TNFSF13B	Q9Y275	False	TN13B_HUMAN		CPI-SS0F00D756A	0.003	0.0	0.004	0.003	0.001	0.003	0.007	0.005	0.0	0.004	0.004	0.004	0.005	0.0	0.005	0.0	0.018	0.0	0.0	0.0	0.0
TNFSF13B	Q9Y275	False	TN13B_HUMAN		CPI-SS09648FAA9	0.003	0.0	0.004	0.003	0.001	0.003	0.007	0.005	0.0	0.004	0.004	0.004	0.005	0.0	0.005	0.0	0.018	0.0	0.0	0.0	0.0
APP	P05067	False	A4_HUMAN		CPI-SS09808DEAE	1.217	1.042	1.117	0.957	0.976	0.841	0.965	1.122	0.999	1.245	1.302	1.047	1.559	0.955	1.17	1.104	1.309	1.173	0.894	0.0	0.0
SPN	P16150	False	LEUK_HUMAN		CPI-SS09C4FCB90	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ITGAL	P20701	False	ITAL_HUMAN		CPI-SS0E9A581F8	0.001	0.0	0.0	0.0	0.0	0.001	0.004	0.001	0.004	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NTF3	P20783	False	NTF3_HUMAN		CPI-SS004A073E1	0.338	0.065	0.207	0.101	0.076	0.148	0.154	0.033	0.098	0.16	0.102	0.099	0.149	0.064	0.193	0.084	0.116	0.111	0.158	0.0	0.0
NTF3	P20783	False	NTF3_HUMAN		CPI-SS0ADA587B4	0.338	0.065	0.207	0.101	0.076	0.148	0.154	0.033	0.098	0.16	0.102	0.099	0.149	0.064	0.193	0.084	0.116	0.111	0.158	0.0	0.0
NAMPT	P43490	False	NAMPT_HUMAN		CPI-SS0391D4602	0.164	0.104	0.107	0.157	0.131	0.143	0.124	0.114	0.084	0.173	0.07	0.123	0.142	0.136	0.193	0.196	0.175	0.102	0.448	0.0	0.0
NAMPT	P43490	False	NAMPT_HUMAN		CPI-SS00A6D366F	0.164	0.104	0.107	0.157	0.131	0.143	0.124	0.114	0.084	0.173	0.07	0.123	0.142	0.136	0.193	0.196	0.175	0.102	0.448	0.0	0.0
AIMP1	Q12904	False	AIMP1_HUMAN		CPI-SS05D1A6BEF	0.143	0.043	0.133	0.124	0.104	0.113	0.087	0.122	0.101	0.192	0.113	0.104	0.146	0.077	0.099	0.11	0.163	0.038	0.133	0.0	0.0
NRG4	Q8WWG1	False	NRG4_HUMAN		CPI-SS074CF011C	0.014	0.006	0.032	0.014	0.013	0.018	0.03	0.015	0.006	0.031	0.0	0.004	0.012	0.0	0.014	0.011	0.016	0.0	0.0	0.0	0.0
VEGFA	P15692	False	VEGFA_HUMAN		CPI-CS067298D94	0.084	0.079	0.115	0.115	0.068	0.06	0.115	0.042	0.144	0.169	0.05	0.078	0.077	0.0	0.131	0.087	0.077	0.027	0.0	0.0	0.0
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS0DE0A486F	0.084	0.079	0.115	0.115	0.068	0.06	0.115	0.042	0.144	0.169	0.05	0.078	0.077	0.0	0.131	0.087	0.077	0.027	0.0	0.0	0.0
VEGFA	P15692	False	VEGFA_HUMAN		CPI-SS0E00478B4	0.084	0.079	0.115	0.115	0.068	0.06	0.115	0.042	0.144	0.169	0.05	0.078	0.077	0.0	0.131	0.087	0.077	0.027	0.0	0.0	0.0
PGF	P49763	False	PLGF_HUMAN		CPI-CS073D36B1D	0.002	0.0	0.057	0.009	0.026	0.005	0.016	0.002	0.006	0.026	0.025	0.03	0.008	0.0	0.008	0.0	0.0	0.082	0.147	0.0	0.0
PGF	P49763	False	PLGF_HUMAN		CPI-SS0855C0353	0.002	0.0	0.057	0.009	0.026	0.005	0.016	0.002	0.006	0.026	0.025	0.03	0.008	0.0	0.008	0.0	0.0	0.082	0.147	0.0	0.0
PGF	P49763	False	PLGF_HUMAN		CPI-SS0D22A09AD	0.002	0.0	0.057	0.009	0.026	0.005	0.016	0.002	0.006	0.026	0.025	0.03	0.008	0.0	0.008	0.0	0.0	0.082	0.147	0.0	0.0
PGF	P49763	False	PLGF_HUMAN		CPI-SS0E61DB5DF	0.002	0.0	0.057	0.009	0.026	0.005	0.016	0.002	0.006	0.026	0.025	0.03	0.008	0.0	0.008	0.0	0.0	0.082	0.147	0.0	0.0
VEGFB	P49765	False	VEGFB_HUMAN		CPI-CS077F1340A	0.067	0.052	0.053	0.064	0.086	0.08	0.071	0.042	0.075	0.08	0.046	0.038	0.057	0.057	0.057	0.077	0.028	0.085	0.0	0.0	0.0
VEGFB	P49765	False	VEGFB_HUMAN		CPI-SS033E6DE7E	0.067	0.052	0.053	0.064	0.086	0.08	0.071	0.042	0.075	0.08	0.046	0.038	0.057	0.057	0.057	0.077	0.028	0.085	0.0	0.0	0.0
VEGFB	P49765	False	VEGFB_HUMAN		CPI-SS0947A8549	0.067	0.052	0.053	0.064	0.086	0.08	0.071	0.042	0.075	0.08	0.046	0.038	0.057	0.057	0.057	0.077	0.028	0.085	0.0	0.0	0.0
VEGFB	P49765	False	VEGFB_HUMAN		CPI-SS098425155	0.067	0.052	0.053	0.064	0.086	0.08	0.071	0.042	0.075	0.08	0.046	0.038	0.057	0.057	0.057	0.077	0.028	0.085	0.0	0.0	0.0
SEMA3A	Q14563	False	SEM3A_HUMAN		CPI-SS08083B141	1.167	0.975	1.055	2.236	0.605	1.444	0.455	0.34	0.82	1.276	0.602	0.516	1.509	0.23	0.751	0.946	1.188	0.315	0.653	0.39	3.764
SEMA3A	Q14563	False	SEM3A_HUMAN		CPI-CS0E5D1ECCE	1.167	0.975	1.055	2.236	0.605	1.444	0.455	0.34	0.82	1.276	0.602	0.516	1.509	0.23	0.751	0.946	1.188	0.315	0.653	0.39	3.764
SEMA3A	Q14563	False	SEM3A_HUMAN		CPI-CS0D238C22B	1.167	0.975	1.055	2.236	0.605	1.444	0.455	0.34	0.82	1.276	0.602	0.516	1.509	0.23	0.751	0.946	1.188	0.315	0.653	0.39	3.764
SEMA3A	Q14563	False	SEM3A_HUMAN		CPI-CS0AA769F5B	1.167	0.975	1.055	2.236	0.605	1.444	0.455	0.34	0.82	1.276	0.602	0.516	1.509	0.23	0.751	0.946	1.188	0.315	0.653	0.39	3.764
SEMA3A	Q14563	False	SEM3A_HUMAN		CPI-CS0AB19226A	1.167	0.975	1.055	2.236	0.605	1.444	0.455	0.34	0.82	1.276	0.602	0.516	1.509	0.23	0.751	0.946	1.188	0.315	0.653	0.39	3.764
SEMA3F	Q13275	False	SEM3F_HUMAN		CPI-SS0F15C1AB3	0.028	0.061	0.088	0.053	0.09	0.064	0.081	0.041	0.076	0.091	0.035	0.101	0.099	0.0	0.073	0.113	0.025	0.062	0.133	0.0	0.0
SEMA3C	Q99985	False	SEM3C_HUMAN		CPI-SS0241A1F57	0.066	0.081	0.588	0.228	0.101	0.23	0.26	0.05	0.438	0.329	0.055	0.409	0.355	0.829	0.028	0.306	0.027	0.125	0.0	0.0	3.093
ALB	P02768	False	ALBU_HUMAN		CPI-CS0C9EE65C2	0.002	0.0	0.004	0.0	0.0	0.0	0.0	0.003	0.006	0.004	0.004	0.0	0.003	0.0	0.0	0.016	0.0	0.0	0.0	0.0	0.0
GPR152	Q8TDT2	False	GP152_HUMAN		CPI-SS0B26EEF21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GPR152	Q8TDT2	False	GP152_HUMAN		CPI-SS0268D47AD	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GPR152	Q8TDT2	False	GP152_HUMAN		CPI-SS016B111FE	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GPR152	Q8TDT2	False	GP152_HUMAN		CPI-SS0714977CA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GPR152	Q8TDT2	False	GP152_HUMAN		CPI-SS0E1389B57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
VSIR	Q9H7M9	False	GI24_HUMAN		CPI-SS0576E6C7D	0.001	0.0	0.016	0.005	0.007	0.003	0.006	0.048	0.003	0.005	0.013	0.004	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0
CCKBR	P32239	False	GASR_HUMAN		CPI-SS00AD71822	0.0	0.0	0.0	0.001	0.0	0.002	0.001	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCR5	P51681	False	CCR5_HUMAN		CPI-SS0D1D95883	0.0	0.0	0.0	0.001	0.001	0.002	0.0	0.0	0.005	0.004	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC7A1	P30825	False	CTR1_HUMAN		CPI-SS0795802F6	0.183	0.122	0.099	0.208	0.187	0.174	0.086	0.262	0.1	0.278	0.069	0.063	0.114	0.19	0.229	0.395	0.186	0.085	0.0	0.0	0.0
SLC7A1	P30825	False	CTR1_HUMAN		CPI-SS03105D292	0.183	0.122	0.099	0.208	0.187	0.174	0.086	0.262	0.1	0.278	0.069	0.063	0.114	0.19	0.229	0.395	0.186	0.085	0.0	0.0	0.0
CNR2	P34972	False	CNR2_HUMAN		CPI-SS05BA6D9C3	0.007	0.0	0.006	0.004	0.006	0.006	0.007	0.007	0.01	0.0	0.004	0.0	0.0	0.0	0.002	0.03	0.0	0.0	0.0	0.0	0.0
IDE	P14735	False	IDE_HUMAN		CPI-SS0A3569604	0.138	0.099	0.164	0.17	0.114	0.164	0.192	0.216	0.137	0.215	0.102	0.195	0.176	0.153	0.144	0.244	0.093	0.116	0.0	0.258	0.0
IDE	P14735	False	IDE_HUMAN		CPI-SS01A29DD97	0.138	0.099	0.164	0.17	0.114	0.164	0.192	0.216	0.137	0.215	0.102	0.195	0.176	0.153	0.144	0.244	0.093	0.116	0.0	0.258	0.0
IGF1R	P08069	False	IGF1R_HUMAN		CPI-SS0579FA162	1.743	0.972	2.055	1.629	1.541	1.814	1.763	1.38	1.548	2.1	1.58	1.498	1.739	1.601	1.432	2.015	1.411	1.842	1.499	2.018	4.161
IGF1R	P08069	False	IGF1R_HUMAN		CPI-SS0E41702C1	1.743	0.972	2.055	1.629	1.541	1.814	1.763	1.38	1.548	2.1	1.58	1.498	1.739	1.601	1.432	2.015	1.411	1.842	1.499	2.018	4.161
IGF2R	P11717	False	MPRI_HUMAN		CPI-SS042A6F835	0.365	0.365	0.439	0.645	0.422	0.439	0.512	0.587	0.67	0.483	1.062	0.693	0.313	0.616	0.277	0.328	0.443	1.113	1.115	0.0	0.0
NTRK2	Q16620	False	NTRK2_HUMAN		CPI-SS0BA601DC4	0.037	0.024	0.104	0.073	0.047	0.004	0.064	0.011	0.126	0.106	0.078	0.234	0.125	0.0	0.006	0.0	0.059	0.137	0.0	0.581	0.0
NTRK2	Q16620	False	NTRK2_HUMAN		CPI-SS093E05DD4	0.037	0.024	0.104	0.073	0.047	0.004	0.064	0.011	0.126	0.106	0.078	0.234	0.125	0.0	0.006	0.0	0.059	0.137	0.0	0.581	0.0
SORT1	Q99523	False	SORT_HUMAN		CPI-SS09A36B221	0.133	0.171	0.29	0.193	0.147	0.299	0.267	0.149	0.349	0.358	0.271	0.195	0.224	0.335	0.135	0.245	0.235	0.208	0.342	0.34	0.0
SORT1	Q99523	False	SORT_HUMAN		CPI-SS07CCAD9BF	0.133	0.171	0.29	0.193	0.147	0.299	0.267	0.149	0.349	0.358	0.271	0.195	0.224	0.335	0.135	0.245	0.235	0.208	0.342	0.34	0.0
SORT1	Q99523	False	SORT_HUMAN		CPI-SS04F3A1E5C	0.133	0.171	0.29	0.193	0.147	0.299	0.267	0.149	0.349	0.358	0.271	0.195	0.224	0.335	0.135	0.245	0.235	0.208	0.342	0.34	0.0
F11R	Q9Y624	False	JAM1_HUMAN		CPI-SS03F0B666C	0.008	0.0	0.024	0.077	0.031	0.07	0.153	0.27	0.16	0.082	0.028	0.136	0.01	0.014	0.01	0.244	0.023	0.0	0.0	0.0	0.0
CD200R1	Q8TD46	False	MO2R1_HUMAN		CPI-SS04A8E4200	0.001	0.0	0.0	0.0	0.001	0.0	0.002	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.0	0.0
CD200R1	Q8TD46	False	MO2R1_HUMAN		CPI-SS0A9E884E0	0.001	0.0	0.0	0.0	0.001	0.0	0.002	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.0	0.0
PROKR2	Q8NFJ6	False	PKR2_HUMAN		CPI-SS0518D683C	0.002	0.0	0.0	0.001	0.002	0.001	0.001	0.005	0.009	0.0	0.011	0.0	0.002	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0
PROKR2	Q8NFJ6	False	PKR2_HUMAN		CPI-SS04465565A	0.002	0.0	0.0	0.001	0.002	0.001	0.001	0.005	0.009	0.0	0.011	0.0	0.002	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0
CLEC2D	Q9UHP7	False	CLC2D_HUMAN		CPI-SS06E42DB13	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CLEC2D	Q9UHP7	False	CLC2D_HUMAN		CPI-SS0E292C126	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CLEC2D	Q9UHP7	False	CLC2D_HUMAN		CPI-SS02A0FF87F	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.015	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DAG1	Q14118	False	DAG1_HUMAN		CPI-SS0BD9F32BA	0.381	0.415	0.599	0.408	0.397	0.432	0.493	0.419	0.694	0.843	0.447	0.424	0.433	1.383	0.416	1.002	0.212	0.508	0.788	0.316	0.0
NOTCH1	P46531	False	NOTC1_HUMAN		CPI-SS04A5D6B6F	0.079	0.215	0.119	0.026	0.197	0.335	0.027	0.563	0.011	0.268	0.055	0.073	0.085	0.193	0.052	0.127	0.032	0.223	0.0	0.0	0.0
SEMA4C	Q9C0C4	False	SEM4C_HUMAN		CPI-SS0AB21032D	0.056	0.04	0.051	0.057	0.055	0.05	0.063	0.09	0.072	0.067	0.022	0.04	0.051	0.086	0.08	0.04	0.081	0.038	0.0	0.0	0.0
FLT4	P35916	False	VGFR3_HUMAN		CPI-SS0D883FFF1	0.004	0.012	0.0	0.001	0.0	0.001	0.005	0.355	0.0	0.006	0.004	0.0	0.005	0.016	0.009	0.0	0.0	0.0	0.0	0.0	0.0
PTPRS	Q13332	False	PTPRS_HUMAN		CPI-SS00F4DDF4B	0.299	0.295	0.445	0.361	0.322	0.29	0.506	0.195	0.449	0.541	0.513	0.53	0.381	0.25	0.282	0.231	0.365	0.58	0.0	0.0	0.0
CCKAR	P32238	False	CCKAR_HUMAN		CPI-SS0EA96C304	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CXCL12	P48061	False	SDF1_HUMAN		CPI-SS0DBA4D668	0.143	0.236	0.159	0.063	0.519	0.134	0.134	0.031	0.098	0.191	0.169	0.322	0.243	0.088	0.083	0.039	0.097	0.725	0.136	0.258	0.0
CXCL12	P48061	False	SDF1_HUMAN		CPI-SS07155793F	0.143	0.236	0.159	0.063	0.519	0.134	0.134	0.031	0.098	0.191	0.169	0.322	0.243	0.088	0.083	0.039	0.097	0.725	0.136	0.258	0.0
IL1A	P01583	False	IL1A_HUMAN		CPI-CS06072FF4E	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL1A	P01583	False	IL1A_HUMAN		CPI-CS0AC5142FA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL1RN	P18510	False	IL1RA_HUMAN		CPI-CS0DEBE7B69	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL1RN	P18510	False	IL1RA_HUMAN		CPI-CS085E95BC1	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IL17F	Q96PD4	False	IL17F_HUMAN		CPI-CS0558AB6A5	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0
IL17C	Q9P0M4	False	IL17C_HUMAN		CPI-CS0BA342294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.036	0.0	0.0	0.0
BDNF	P23560	False	BDNF_HUMAN		CPI-SS0A93C11C8	0.017	0.007	0.083	0.026	0.013	0.06	0.066	0.006	0.015	0.065	0.0	0.01	0.032	0.055	0.014	0.015	0.015	0.0	0.0	0.0	0.0
BDNF	P23560	False	BDNF_HUMAN		CPI-SS01BCB9360	0.017	0.007	0.083	0.026	0.013	0.06	0.066	0.006	0.015	0.065	0.0	0.01	0.032	0.055	0.014	0.015	0.015	0.0	0.0	0.0	0.0
GDNF	P39905	False	GDNF_HUMAN		CPI-SS0C23EF34B	0.001	0.0	0.016	0.008	0.004	0.007	0.122	0.001	0.0	0.021	0.004	0.077	0.003	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0
IL19	Q9UHD0	False	IL19_HUMAN		CPI-CS0645666B0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DLL4	Q9NR61	False	DLL4_HUMAN		CPI-SS027CDEA08	0.0	0.007	0.006	0.0	0.0	0.0	0.002	0.069	0.007	0.006	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DLL4	Q9NR61	False	DLL4_HUMAN		CPI-SS012B7C21D	0.0	0.007	0.006	0.0	0.0	0.0	0.002	0.069	0.007	0.006	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DLL4	Q9NR61	False	DLL4_HUMAN		CPI-SS00D153A8A	0.0	0.007	0.006	0.0	0.0	0.0	0.002	0.069	0.007	0.006	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DLL3	Q9NYJ7	False	DLL3_HUMAN		CPI-SS003C9A532	0.0	0.0	0.003	0.003	0.005	0.145	0.007	0.006	0.0	0.024	0.005	0.004	0.002	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0
DLL3	Q9NYJ7	False	DLL3_HUMAN		CPI-SS0607D1101	0.0	0.0	0.003	0.003	0.005	0.145	0.007	0.006	0.0	0.024	0.005	0.004	0.002	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0
DLL3	Q9NYJ7	False	DLL3_HUMAN		CPI-SS09D379E5B	0.0	0.0	0.003	0.003	0.005	0.145	0.007	0.006	0.0	0.024	0.005	0.004	0.002	0.0	0.0	0.012	0.0	0.0	0.0	0.0	0.0
JAG2	Q9Y219	False	JAG2_HUMAN		CPI-SS02770D68F	0.003	0.0	0.004	0.003	0.003	0.002	0.006	0.039	0.0	0.005	0.008	0.004	0.004	0.0	0.008	0.113	0.0	0.0	0.0	0.0	0.0
JAG2	Q9Y219	False	JAG2_HUMAN		CPI-SS08C3D27F7	0.003	0.0	0.004	0.003	0.003	0.002	0.006	0.039	0.0	0.005	0.008	0.004	0.004	0.0	0.008	0.113	0.0	0.0	0.0	0.0	0.0
JAG2	Q9Y219	False	JAG2_HUMAN		CPI-SS05FEE05CB	0.003	0.0	0.004	0.003	0.003	0.002	0.006	0.039	0.0	0.005	0.008	0.004	0.004	0.0	0.008	0.113	0.0	0.0	0.0	0.0	0.0
JAG2	Q9Y219	False	JAG2_HUMAN		CPI-SS0C4D54E39	0.003	0.0	0.004	0.003	0.003	0.002	0.006	0.039	0.0	0.005	0.008	0.004	0.004	0.0	0.008	0.113	0.0	0.0	0.0	0.0	0.0
WNT4	P56705	False	WNT4_HUMAN		CPI-SS0B42AD9EF	0.001	0.009	0.015	0.012	0.005	0.001	0.079	0.015	0.03	0.03	0.082	0.058	0.005	0.0	0.007	0.061	0.0	0.0	0.0	0.0	0.0
WNT4	P56705	False	WNT4_HUMAN		CPI-SS0FA326344	0.001	0.009	0.015	0.012	0.005	0.001	0.079	0.015	0.03	0.03	0.082	0.058	0.005	0.0	0.007	0.061	0.0	0.0	0.0	0.0	0.0
JAG1	P78504	False	JAG1_HUMAN		CPI-SS0B87FE6E0	0.107	0.118	0.067	0.126	0.08	0.081	0.101	0.146	0.098	0.166	0.029	0.126	0.255	0.039	0.094	0.043	0.077	0.088	0.148	0.258	0.0
JAG1	P78504	False	JAG1_HUMAN		CPI-SS01A07768A	0.107	0.118	0.067	0.126	0.08	0.081	0.101	0.146	0.098	0.166	0.029	0.126	0.255	0.039	0.094	0.043	0.077	0.088	0.148	0.258	0.0
NOV	P48745	False	NOV_HUMAN		CPI-SS0E5AF12B6	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DLK1	P80370	False	DLK1_HUMAN		CPI-SS0A34EE366	0.27	0.313	0.266	0.824	0.483	0.415	0.55	0.108	0.891	0.59	1.344	0.626	0.109	0.44	0.256	0.05	0.546	0.753	0.406	0.0	0.0
IL33	O95760	False	IL33_HUMAN		CPI-CS0C59AF029	0.001	0.0	0.0	0.0	0.003	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.018	0.0	0.033	0.0	0.0	0.0
IL7	P13232	False	IL7_HUMAN		CPI-CS0AB9C7139	0.001	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.004	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NODAL	Q96S42	False	NODAL_HUMAN		CPI-CS040AEB4A0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT7A	O00755	False	WNT7A_HUMAN		CPI-SS030EDC420	0.003	0.0	0.004	0.001	0.001	0.0	0.003	0.014	0.0	0.028	0.004	0.0	0.001	0.016	0.0	0.175	0.0	0.0	0.0	0.0	0.0
WNT1	P04628	False	WNT1_HUMAN		CPI-SS05C2D0200	0.0	0.0	0.004	0.002	0.0	0.001	0.0	0.003	0.007	0.02	0.0	0.0	0.0	0.023	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT2	P09544	False	WNT2_HUMAN		CPI-SS09FF3A1EA	0.005	0.008	0.013	0.155	0.001	0.001	0.037	0.007	0.101	0.078	0.395	0.183	0.002	0.018	0.005	0.0	0.01	0.0	0.179	0.0	0.0
ACKR1	Q16570	False	ACKR1_HUMAN		CPI-SS0DBFB8BEA	0.001	0.0	0.0	0.001	0.0	0.0	0.001	0.003	0.0	0.01	0.0	0.0	0.002	0.0	0.0	0.013	0.0	0.028	0.0	0.0	0.0
ACKR1	Q16570	False	ACKR1_HUMAN		CPI-SS03821C2C6	0.001	0.0	0.0	0.001	0.0	0.0	0.001	0.003	0.0	0.01	0.0	0.0	0.002	0.0	0.0	0.013	0.0	0.028	0.0	0.0	0.0
ACKR1	Q16570	False	ACKR1_HUMAN		CPI-SS052BBD9F9	0.001	0.0	0.0	0.001	0.0	0.0	0.001	0.003	0.0	0.01	0.0	0.0	0.002	0.0	0.0	0.013	0.0	0.028	0.0	0.0	0.0
ACKR1	Q16570	False	ACKR1_HUMAN		CPI-SS0ABF41CAA	0.001	0.0	0.0	0.001	0.0	0.0	0.001	0.003	0.0	0.01	0.0	0.0	0.002	0.0	0.0	0.013	0.0	0.028	0.0	0.0	0.0
ACKR4	Q9NPB9	False	ACKR4_HUMAN		CPI-SS0CCD89E02	0.001	0.0	0.0	0.003	0.0	0.005	0.001	0.003	0.0	0.0	0.007	0.004	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0
ACKR4	Q9NPB9	False	ACKR4_HUMAN		CPI-SS083B5EBAB	0.001	0.0	0.0	0.003	0.0	0.005	0.001	0.003	0.0	0.0	0.007	0.004	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0
DPP4	P27487	False	DPP4_HUMAN		CPI-SS006FB5198	0.001	0.019	0.009	0.004	0.003	0.013	0.007	0.029	0.018	0.025	0.039	0.0	0.005	0.093	0.0	0.0	0.0	0.083	0.0	0.0	0.0
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0F9BBC31B	0.001	0.019	0.009	0.004	0.003	0.013	0.007	0.029	0.018	0.025	0.039	0.0	0.005	0.093	0.0	0.0	0.0	0.083	0.0	0.0	0.0
DPP4	P27487	False	DPP4_HUMAN		CPI-SS018B35889	0.001	0.019	0.009	0.004	0.003	0.013	0.007	0.029	0.018	0.025	0.039	0.0	0.005	0.093	0.0	0.0	0.0	0.083	0.0	0.0	0.0
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0FAE7ABEF	0.001	0.019	0.009	0.004	0.003	0.013	0.007	0.029	0.018	0.025	0.039	0.0	0.005	0.093	0.0	0.0	0.0	0.083	0.0	0.0	0.0
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0652F5D15	0.001	0.019	0.009	0.004	0.003	0.013	0.007	0.029	0.018	0.025	0.039	0.0	0.005	0.093	0.0	0.0	0.0	0.083	0.0	0.0	0.0
DPP4	P27487	False	DPP4_HUMAN		CPI-SS0D377BBBF	0.001	0.019	0.009	0.004	0.003	0.013	0.007	0.029	0.018	0.025	0.039	0.0	0.005	0.093	0.0	0.0	0.0	0.083	0.0	0.0	0.0
CXCR2	P25025	False	CXCR2_HUMAN		CPI-SS08102DC9E	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GCGR	P47871	False	GLR_HUMAN		CPI-SS056993231	0.001	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
